141	17.4274193548
142	15.3830645161
143	17.1129032258
144	15.3830645161
145	16.7983870968
146	11.6088709677
147	14.5967741935
148	14.439516129
149	13.6532258065
150	10.3508064516
151	11.4516129032
152	16.3266129032
153	15.2258064516
154	13.810483871
155	11.1370967742
156	11.2943548387
157	12.5524193548
158	15.3830645161
159	13.1814516129
160	11.1370967742
161	7.04838709677
162	12.5524193548
163	15.8548387097
164	13.0241935484
165	11.7661290323
166	16.0120967742
167	16.0120967742
168	24.6612903226
169	14.5967741935
170	15.2258064516
171	15.2258064516
172	12.2379032258
173	19.1572580645
174	25.6048387097
175	15.3830645161
176	22.9314516129
177	16.4838709677
178	12.0806451613
179	13.4959677419
180	13.1814516129
181	13.3387096774
182	27.4919354839
183	17.2701612903
184	7.67741935484
185	14.125
186	13.1814516129
187	18.2137096774
188	14.5967741935
189	13.6532258065
190	17.7419354839
191	12.7096774194
192	15.3830645161
193	17.4274193548
194	13.6532258065
195	17.7419354839
196	13.0241935484
197	12.0806451613
198	15.2258064516
199	15.8548387097
200	13.810483871
201	15.5403225806
202	16.0120967742
203	12.8669354839
204	21.3588709677
205	12.2379032258
206	15.5403225806
207	18.0564516129
208	14.9112903226
209	14.439516129
210	12.3951612903
211	12.8669354839
212	9.56451612903
213	13.0241935484
214	13.3387096774
215	10.3508064516
216	16.3266129032
217	17.5846774194
218	16.0120967742
219	10.6653225806
220	16.6411290323
221	12.3951612903
222	18.2137096774
223	13.1814516129
224	19.9435483871
225	15.3830645161
226	18.3709677419
227	26.3911290323
228	12.0806451613
229	17.1129032258
230	13.1814516129
231	13.9677419355
232	17.5846774194
233	14.439516129
234	13.1814516129
235	17.2701612903
236	17.5846774194
237	14.439516129
238	11.2943548387
239	21.6733870968
240	15.3830645161
241	13.4959677419
242	13.1814516129
243	17.4274193548
244	17.2701612903
245	14.5967741935
246	16.1693548387
247	23.4032258065
248	16.4838709677
249	11.4516129032
250	10.8225806452
251	14.125
252	14.2822580645
253	16.1693548387
254	18.2137096774
255	16.6411290323
256	10.3508064516
257	13.4959677419
258	8.46370967742
259	15.2258064516
260	8.77822580645
261	13.4959677419
262	13.9677419355
263	13.9677419355
264	14.7540322581
265	16.0120967742
266	10.1935483871
267	13.9677419355
268	12.8669354839
269	15.3830645161
270	11.9233870968
271	18.0564516129
272	10.9798387097
273	15.2258064516
274	16.7983870968
275	12.0806451613
276	13.6532258065
277	12.5524193548
278	12.5524193548
279	16.4838709677
280	24.0322580645
281	12.5524193548
282	12.2379032258
283	13.3387096774
284	16.6411290323
285	10.8225806452
286	11.9233870968
287	16.0120967742
288	15.0685483871
289	14.5967741935
290	11.6088709677
291	13.1814516129
292	20.1008064516
293	15.3830645161
294	13.3387096774
295	13.810483871
296	12.5524193548
297	11.2943548387
298	6.41935483871
299	18.2137096774
300	15.5403225806
301	21.5161290323
302	17.2701612903
303	14.7540322581
304	9.56451612903
305	24.0322580645
306	11.9233870968
307	16.7983870968
308	10.3508064516
309	12.5524193548
310	9.87903225806
311	16.3266129032
312	15.0685483871
313	10.5080645161
314	15.2258064516
315	10.0362903226
316	22.4596774194
317	19.4717741935
318	12.3951612903
319	10.3508064516
320	13.4959677419
321	14.125
322	13.6532258065
323	12.0806451613
324	16.3266129032
325	13.9677419355
326	16.3266129032
327	12.8669354839
328	16.0120967742
329	11.9233870968
330	16.9556451613
331	12.5524193548
332	12.2379032258
333	9.40725806452
334	13.3387096774
335	14.2822580645
336	12.0806451613
337	14.5967741935
338	16.0120967742
339	11.9233870968
340	13.810483871
341	12.0806451613
342	17.8991935484
343	18.8427419355
344	15.6975806452
345	15.0685483871
346	13.810483871
347	15.6975806452
348	19.9435483871
349	9.72177419355
350	14.125
351	15.5403225806
352	19.6290322581
353	13.4959677419
354	13.6532258065
355	15.8548387097
356	10.0362903226
357	13.3387096774
358	16.6411290323
359	17.2701612903
360	10.3508064516
361	9.25
362	15.5403225806
363	20.4153225806
364	13.0241935484
365	15.8548387097
366	12.7096774194
367	14.5967741935
368	15.5403225806
369	16.3266129032
370	16.9556451613
371	7.04838709677
372	14.9112903226
373	10.6653225806
374	13.0241935484
375	16.0120967742
376	18.685483871
377	10.6653225806
378	20.7298387097
379	13.0241935484
380	8.93548387097
381	15.0685483871
382	10.6653225806
383	13.4959677419
384	15.3830645161
385	11.7661290323
386	19.0
387	16.4838709677
388	13.6532258065
389	14.2822580645
390	15.5403225806
391	12.2379032258
392	13.1814516129
393	12.0806451613
394	9.72177419355
395	17.2701612903
396	15.0685483871
397	15.0685483871
398	17.2701612903
399	24.0322580645
400	18.2137096774
401	16.1693548387
402	16.1693548387
403	17.8991935484
404	23.560483871
405	18.5282258065
406	15.6975806452
407	13.810483871
408	25.6048387097
409	15.5403225806
410	14.439516129
411	10.8225806452
412	14.2822580645
413	18.3709677419
414	22.9314516129
415	14.125
416	13.810483871
417	17.5846774194
418	13.3387096774
419	11.1370967742
420	17.2701612903
421	10.1935483871
422	18.8427419355
423	11.9233870968
424	13.0241935484
425	12.3951612903
426	12.2379032258
427	21.2016129032
428	15.6975806452
429	9.87903225806
430	6.26209677419
431	12.5524193548
432	13.0241935484
433	17.8991935484
434	14.5967741935
435	13.6532258065
436	16.4838709677
437	14.9112903226
438	13.810483871
439	21.0443548387
440	15.6975806452
441	9.09274193548
442	16.6411290323
443	13.6532258065
444	13.6532258065
445	14.5967741935
446	10.1935483871
447	12.0806451613
448	19.4717741935
449	18.5282258065
450	16.6411290323
451	14.2822580645
452	14.7540322581
453	26.3911290323
454	15.6975806452
455	11.2943548387
456	18.3709677419
457	11.1370967742
458	16.6411290323
459	16.3266129032
460	16.3266129032
461	18.3709677419
462	12.7096774194
463	14.439516129
464	12.8669354839
465	15.5403225806
466	18.0564516129
467	16.3266129032
468	9.25
469	18.5282258065
470	11.4516129032
471	11.7661290323
472	12.2379032258
473	9.40725806452
474	10.1935483871
475	12.2379032258
476	16.6411290323
477	13.6532258065
478	17.4274193548
479	16.3266129032
480	15.3830645161
481	14.7540322581
482	16.9556451613
483	16.4838709677
484	12.8669354839
485	17.1129032258
486	12.3951612903
487	13.3387096774
488	13.1814516129
489	19.4717741935
490	16.4838709677
491	13.9677419355
492	15.2258064516
493	15.6975806452
494	16.9556451613
495	16.3266129032
496	14.2822580645
497	8.77822580645
498	14.2822580645
499	15.0685483871
500	12.3951612903
501	12.5524193548
502	13.1814516129
503	15.6975806452
504	12.5524193548
505	13.810483871
506	16.3266129032
507	9.72177419355
508	13.4959677419
509	12.7096774194
510	14.9112903226
511	15.2258064516
512	16.6411290323
513	12.2379032258
514	15.3830645161
515	15.8548387097
516	11.6088709677
517	14.125
518	14.9112903226
519	15.5403225806
520	8.3064516129
521	18.0564516129
522	12.8669354839
523	25.6048387097
524	12.2379032258
525	17.2701612903
526	13.810483871
527	14.5967741935
528	19.1572580645
529	11.2943548387
530	11.1370967742
531	10.5080645161
532	12.3951612903
533	20.7298387097
534	15.6975806452
535	16.0120967742
536	11.7661290323
537	16.3266129032
538	16.4838709677
539	12.0806451613
540	23.4032258065
541	21.9879032258
542	12.3951612903
543	13.3387096774
544	15.0685483871
545	14.7540322581
546	13.4959677419
547	16.1693548387
548	28.75
549	15.0685483871
550	13.810483871
551	21.8306451613
552	18.5282258065
553	15.5403225806
554	13.3387096774
555	17.1129032258
556	12.0806451613
557	15.0685483871
558	16.4838709677
559	14.439516129
560	21.2016129032
561	12.0806451613
562	15.5403225806
563	7.83467741935
564	18.0564516129
565	13.3387096774
566	14.9112903226
567	14.439516129
568	14.9112903226
569	12.7096774194
570	11.6088709677
571	16.6411290323
572	14.7540322581
573	13.0241935484
574	10.8225806452
575	13.0241935484
576	22.9314516129
577	11.1370967742
578	14.7540322581
579	13.9677419355
580	14.2822580645
581	17.2701612903
582	13.0241935484
583	13.4959677419
584	16.1693548387
585	12.3951612903
586	17.2701612903
587	16.7983870968
588	11.9233870968
589	8.3064516129
590	13.3387096774
591	15.2258064516
592	13.6532258065
593	15.0685483871
594	19.0
595	13.4959677419
596	12.8669354839
597	8.93548387097
598	8.93548387097
599	18.2137096774
600	10.5080645161
601	14.9112903226
602	15.8548387097
603	13.1814516129
604	5.63306451613
605	12.0806451613
606	13.3387096774
607	11.9233870968
608	11.2943548387
609	12.2379032258
610	17.1129032258
611	11.1370967742
612	19.9435483871
613	13.6532258065
614	13.4959677419
615	7.83467741935
616	20.7298387097
617	16.1693548387
618	13.1814516129
619	23.0887096774
620	18.8427419355
621	17.7419354839
622	13.6532258065
623	12.8669354839
624	18.5282258065
625	9.72177419355
626	14.125
627	13.9677419355
628	13.0241935484
629	16.0120967742
630	18.0564516129
631	13.4959677419
632	16.3266129032
633	15.0685483871
634	18.0564516129
635	18.2137096774
636	14.7540322581
637	15.2258064516
638	16.9556451613
639	10.3508064516
640	17.4274193548
641	14.2822580645
642	13.3387096774
643	11.7661290323
644	13.3387096774
645	13.9677419355
646	12.0806451613
647	21.3588709677
648	23.875
649	17.5846774194
650	14.439516129
651	16.7983870968
652	14.5967741935
653	15.2258064516
654	12.0806451613
655	17.5846774194
656	18.5282258065
657	16.3266129032
658	14.439516129
659	14.7540322581
660	18.5282258065
661	21.5161290323
662	16.3266129032
663	12.0806451613
664	11.2943548387
665	12.7096774194
666	14.9112903226
667	12.3951612903
668	11.4516129032
669	15.8548387097
670	10.1935483871
671	10.8225806452
672	16.1693548387
673	13.0241935484
674	14.439516129
675	14.125
676	10.3508064516
677	16.1693548387
678	13.4959677419
679	21.0443548387
680	7.99193548387
681	14.2822580645
682	16.0120967742
683	19.0
684	21.2016129032
685	13.6532258065
686	16.0120967742
687	16.0120967742
688	19.9435483871
689	16.3266129032
690	15.8548387097
691	20.4153225806
692	17.2701612903
693	12.0806451613
694	15.0685483871
695	17.8991935484
696	13.810483871
697	13.1814516129
698	11.7661290323
699	13.4959677419
700	14.125
701	17.8991935484
702	15.5403225806
703	11.2943548387
704	16.6411290323
705	12.3951612903
706	16.1693548387
707	19.9435483871
708	14.5967741935
709	16.7983870968
710	14.5967741935
711	12.5524193548
712	17.2701612903
713	15.0685483871
714	13.810483871
715	23.4032258065
716	15.5403225806
717	14.2822580645
718	11.7661290323
719	17.8991935484
720	16.3266129032
721	18.0564516129
722	21.9879032258
723	14.439516129
724	15.3830645161
725	10.3508064516
726	11.6088709677
727	15.5403225806
728	16.1693548387
729	13.810483871
730	15.0685483871
731	15.5403225806
732	15.8548387097
733	15.3830645161
734	14.5967741935
735	8.3064516129
736	18.0564516129
737	12.2379032258
738	17.5846774194
739	18.685483871
740	14.5967741935
741	10.6653225806
742	20.2580645161
743	15.3830645161
744	16.3266129032
745	14.125
746	20.1008064516
747	14.9112903226
748	13.3387096774
749	15.0685483871
750	23.2459677419
751	18.3709677419
752	26.2338709677
753	12.3951612903
754	8.62096774194
755	6.26209677419
756	15.2258064516
757	12.5524193548
758	11.4516129032
759	15.5403225806
760	14.5967741935
761	15.2258064516
762	6.26209677419
763	14.7540322581
764	11.9233870968
765	7.36290322581
767	16.3266129032
767	13.0241935484
768	19.6290322581
769	16.6411290323
770	10.3508064516
771	16.1693548387
772	13.4959677419
773	17.4274193548
774	16.6411290323
775	15.8548387097
776	15.0685483871
777	16.6411290323
778	19.0
779	22.4596774194
780	14.125
781	16.9556451613
782	20.2580645161
783	17.5846774194
784	11.6088709677
785	14.9112903226
786	11.2943548387
787	10.5080645161
788	16.9556451613
789	22.7741935484
790	5.79032258065
791	12.2379032258
792	16.9556451613
793	12.2379032258
794	15.2258064516
795	8.14919354839
796	12.7096774194
797	14.5967741935
798	18.685483871
799	12.2379032258
800	13.9677419355
801	10.1935483871
802	14.9112903226
803	10.0362903226
804	5.16129032258
805	14.9112903226
806	12.5524193548
807	13.6532258065
808	5.00403225806
809	15.3830645161
810	10.9798387097
811	13.810483871
812	16.4838709677
813	15.0685483871
814	10.0362903226
815	7.52016129032
816	17.1129032258
817	11.1370967742
818	12.2379032258
819	11.1370967742
820	9.09274193548
821	12.3951612903
822	13.6532258065
823	12.7096774194
824	16.7983870968
825	13.1814516129
826	14.2822580645
827	11.4516129032
828	8.3064516129
829	20.7298387097
830	15.2258064516
831	11.6088709677
832	23.875
833	10.0362903226
834	16.7983870968
835	12.2379032258
836	10.3508064516
837	16.3266129032
838	11.4516129032
839	12.5524193548
840	13.0241935484
841	15.5403225806
842	19.314516129
843	18.685483871
844	16.0120967742
845	14.439516129
846	18.3709677419
847	16.4838709677
848	13.810483871
849	16.3266129032
850	21.2016129032
851	17.1129032258
852	23.875
853	14.439516129
854	9.72177419355
855	16.1693548387
856	14.5967741935
857	16.9556451613
858	11.6088709677
859	16.7983870968
860	13.3387096774
861	17.5846774194
862	17.8991935484
863	7.83467741935
864	13.4959677419
865	16.9556451613
866	12.8669354839
867	12.5524193548
868	19.9435483871
869	12.2379032258
870	14.125
871	13.1814516129
872	13.1814516129
873	15.2258064516
874	13.810483871
875	12.2379032258
876	23.4032258065
877	12.3951612903
878	12.5524193548
879	19.9435483871
880	13.810483871
881	12.3951612903
882	14.439516129
883	20.7298387097
884	9.40725806452
885	15.5403225806
886	13.3387096774
887	18.3709677419
888	18.2137096774
889	17.7419354839
890	13.9677419355
891	13.4959677419
892	15.2258064516
893	16.3266129032
894	11.4516129032
895	14.2822580645
896	18.8427419355
897	15.6975806452
898	15.6975806452
899	15.3830645161
900	15.8548387097
901	16.9556451613
902	15.5403225806
903	15.6975806452
904	15.3830645161
905	16.0120967742
906	9.87903225806
907	13.6532258065
908	7.99193548387
909	18.0564516129
910	15.6975806452
911	12.8669354839
912	13.4959677419
913	7.67741935484
914	16.3266129032
915	16.1693548387
916	16.7983870968
917	15.2258064516
918	9.09274193548
919	8.77822580645
920	14.439516129
921	20.2580645161
922	13.0241935484
923	16.1693548387
924	18.3709677419
925	16.9556451613
926	18.685483871
927	13.810483871
928	14.2822580645
929	16.3266129032
930	20.5725806452
931	14.439516129
932	19.0
933	16.1693548387
934	15.8548387097
935	13.9677419355
936	12.3951612903
937	10.3508064516
938	13.810483871
939	14.439516129
940	12.8669354839
941	19.1572580645
942	14.5967741935
943	16.4838709677
944	23.0887096774
945	17.1129032258
946	14.2822580645
947	15.2258064516
948	12.3951612903
949	21.6733870968
950	15.3830645161
951	15.6975806452
952	12.8669354839
953	13.9677419355
954	14.5967741935
955	18.685483871
956	14.7540322581
957	11.7661290323
958	16.9556451613
959	16.0120967742
960	26.7056451613
961	14.7540322581
962	13.810483871
963	14.2822580645
964	16.7983870968
965	27.1774193548
966	14.7540322581
967	24.9758064516
968	16.0120967742
969	16.6411290323
970	16.6411290323
971	6.41935483871
972	18.0564516129
973	14.125
974	15.8548387097
975	12.0806451613
976	18.3709677419
977	16.1693548387
978	16.7983870968
979	11.2943548387
980	13.6532258065
981	12.0806451613
982	14.9112903226
983	17.5846774194
984	11.4516129032
985	13.9677419355
986	14.5967741935
987	17.7419354839
988	16.3266129032
989	13.810483871
990	14.439516129
991	13.1814516129
992	10.9798387097
993	11.7661290323
994	9.87903225806
995	19.314516129
996	9.09274193548
997	20.1008064516
998	14.5967741935
999	12.2379032258
